name,price_raw,weight_raw,stackable_raw,rarity_raw,category_raw,subcategory_raw,url
Stamina Lotus (S),"20,000G",0.1,Yes,RARE,Pal materials,,https://paldex.gg/items/stamina-lotus-s/
Starryon Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/starryon-bounty-token/
Starfruit â2,10G,1,Yes,EPIC,Rank-up,,https://paldex.gg/items/starfruit-2/
Starfruit â4,10G,1,Yes,EPIC,Rank-up,,https://paldex.gg/items/starfruit-4/
Starryon Primo Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/starryon-primo-saddle/
Starryon Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/starryon-saddle/
Stewed Galeclaw,360G,0.5,Yes,UNCOMMON,Meat dishes,,https://paldex.gg/items/stewed-galeclaw/
Stir-Fried Vegetables,480G,0.5,Yes,UNCOMMON,Veggie dishes,,https://paldex.gg/items/stir-fried-vegetables/
Stone,12G,3,Yes,COMMON,Â,,https://paldex.gg/items/stone/
Stone Spear,350G,10,No,COMMON,Melee,,https://paldex.gg/items/stone-spear/
Stone Axe,140G,10,No,COMMON,Melee,,https://paldex.gg/items/stone-axe/
Stone Pickaxe,140G,10,No,COMMON,Melee,,https://paldex.gg/items/stone-pickaxe/
Strange Juice,"5,400G",0.2,Yes,COMMON,Drugs,,https://paldex.gg/items/strange-juice/
Stun Baton,"12,960G",10,No,COMMON,Melee,,https://paldex.gg/items/stun-baton/
Stout Fruit,10G,1,Yes,LEGENDARY,Talent boosters,,https://paldex.gg/items/stout-fruit/
Successful Bounty Token,10G,0,Yes,EPIC,Jewelry,,https://paldex.gg/items/successful-bounty-token/
Surfent Terra Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/surfent-terra-saddle/
Suspicious Juice,"3,120G",0.2,Yes,COMMON,Drugs,,https://paldex.gg/items/suspicious-juice/
Sulfur,300G,3,Yes,COMMON,Ores,,https://paldex.gg/items/sulfur/
Suzaku Aqua Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/suzaku-aqua-saddle/
Surfent Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/surfent-saddle/
Suzaku Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/suzaku-bounty-token/
Suzaku Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/suzaku-saddle/
Swee Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/swee-cap-schematic-1/
Sweepa Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/sweepa-saddle/
Swee Hair,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/swee-hair/
Swee Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/swee-cap/
Sword Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/sword-schematic-1/
Sweepa Bounty Token,1G,0,Yes,COMMON,Boss rewards,,https://paldex.gg/items/sweepa-bounty-token/
Sword Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/sword-schematic-2/
Tactical Grenade Launcher Ammo,"3,970G",0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/tactical-grenade-launcher-ammo/
Sword Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/sword-schematic-3/
Sword Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/sword-schematic-4/
Tactical Grenade Launcher Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/tactical-grenade-launcher-schematic-2/
Sword,"9,550G",10,No,COMMON,Melee,,https://paldex.gg/items/sword/
Tactical Grenade Launcher Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/tactical-grenade-launcher-schematic-1/
Tactical Grenade Launcher Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/tactical-grenade-launcher-schematic-3/
Tactical Grenade Launcher Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/tactical-grenade-launcher-schematic-4/
Tarantriss Hat,"1,000G",4,No,COMMON,Head,,https://paldex.gg/items/tarantriss-hat/
Tanzee Ignis's Assault Rifle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/tanzee-ignis-s-assault-rifle/
Tactical Grenade Launcher,"2,295,540G",30,No,COMMON,Rocket launchers,,https://paldex.gg/items/tactical-grenade-launcher/
Tarantris Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/tarantris-bounty-token/
Tarantriss Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/tarantriss-saddle/
Tanzee's Assault Rifle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/tanzee-s-assault-rifle/
Terra Blade Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/terra-blade-schematic-1/
Terra Blade Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/terra-blade-schematic-2/
Terra Blade Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/terra-blade-schematic/
Terra Blade Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/terra-blade-schematic-3/
Terra Blade Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/terra-blade-schematic-4/
Terra Blade,"44,400G",10,No,COMMON,Melee,,https://paldex.gg/items/terra-blade/
Terraprisma Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/terraprisma-schematic-2/
Terraprisma Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/terraprisma-schematic-1/
Terraprisma Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/terraprisma-schematic-3/
Terraprisma Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/terraprisma-schematic-4/
Terraprisma Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/terraprisma-schematic/
Tetroise Primo Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/tetroise-primo-bounty-token/
Tetroise Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/tetroise-bounty-token/
Terraprisma,"48,000G",5,No,COMMON,Melee,,https://paldex.gg/items/terraprisma/
Tetroise Primo Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/tetroise-primo-saddle/
Tetroise Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/tetroise-saddle/
Thermal Core,"12,290G",8,Yes,COMMON,Processed,,https://paldex.gg/items/thermal-core/
Thermal Undershirt,"21,960G",2,No,RARE,Accessory,,https://paldex.gg/items/thermal-undershirt/
Thunder Skill Fruit: All Range Thunder,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/thunder-skill-fruit-all-range-thunder/
Thermal Undershirt Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/thermal-undershirt-schematic/
Three Shot Bow,"1,180G",8,No,COMMON,Bows,,https://paldex.gg/items/three-shot-bow/
Tidewind Echobone,â,0,Yes,LEGENDARY,Essentials,,https://paldex.gg/items/tidewind-echobone/
Tocotoco Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/tocotoco-cap-schematic-1/
Tocotoco Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/tocotoco-cap/
Tocotoco's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/tocotoco-s-gloves/
Tocotoco Feather,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/tocotoco-feather/
Training Crystal,10G,0.1,Yes,LEGENDARY,Level-up,,https://paldex.gg/items/training-crystal/
Tomato,80G,0.5,Yes,COMMON,Produce,,https://paldex.gg/items/tomato/
Training Manual (L),"2,000G",0.1,Yes,RARE,EXP items,,https://paldex.gg/items/training-manual-l/
Training Manual (M),"1,000G",0.1,Yes,UNCOMMON,EXP items,,https://paldex.gg/items/training-manual-m/
Toxin Filtering Membrane,"5,000G",1,Yes,LEGENDARY,Pal materials,,https://paldex.gg/items/toxin-filtering-membrane/
Treasure Map,1G,0,Yes,COMMON,Treasure maps,,https://paldex.gg/items/treasure-map/
Tomato Seeds,30G,0.05,Yes,COMMON,Pal materials,,https://paldex.gg/items/tomato-seeds/
Training Manual (S),100G,0.1,Yes,COMMON,EXP items,,https://paldex.gg/items/training-manual-s/
Triple Air Dash Boots,"306,600G",2,No,LEGENDARY,Accessory,,https://paldex.gg/items/triple-air-dash-boots/
Tricorne Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/tricorne-schematic-1/
Training Manual (XL),"3,000G",0.1,Yes,EPIC,EXP items,,https://paldex.gg/items/training-manual-xl/
Tropical Outfit Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/tropical-outfit-schematic-1/
Tricorne,500G,5,No,COMMON,Head,,https://paldex.gg/items/tricorne/
Tropical Outfit Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/tropical-outfit-schematic-2/
Triple Jump Boots,"210,600G",2,No,EPIC,Accessory,,https://paldex.gg/items/triple-jump-boots/
Tropical Outfit Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/tropical-outfit-schematic-3/
Tropical Outfit Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/tropical-outfit-schematic-4/
Tropical Outfit,"2,450G",4,No,COMMON,Body,,https://paldex.gg/items/tropical-outfit/
Tundra Outfit Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/tundra-outfit-schematic-2/
Tundra Outfit Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/tundra-outfit-schematic-1/
Tundra Outfit Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/tundra-outfit-schematic-4/
