name,price_raw,weight_raw,stackable_raw,rarity_raw,category_raw,subcategory_raw,url
Starryon Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/starryon-bounty-token/
Starfruit â1,10G,1,Yes,EPIC,Rank-up,,https://paldex.gg/items/starfruit-1/
Starfruit â4,10G,1,Yes,EPIC,Rank-up,,https://paldex.gg/items/starfruit-4/
Starryon Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/starryon-saddle/
Stewed Galeclaw,360G,0.5,Yes,UNCOMMON,Meat dishes,,https://paldex.gg/items/stewed-galeclaw/
Stone Axe,140G,10,No,COMMON,Melee,,https://paldex.gg/items/stone-axe/
Stone Pickaxe,140G,10,No,COMMON,Melee,,https://paldex.gg/items/stone-pickaxe/
Stir-Fried Vegetables,480G,0.5,Yes,UNCOMMON,Veggie dishes,,https://paldex.gg/items/stir-fried-vegetables/
Starfruit â3,10G,1,Yes,EPIC,Rank-up,,https://paldex.gg/items/starfruit-3/
Starryon Primo Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/starryon-primo-saddle/
Stone,12G,3,Yes,COMMON,Â,,https://paldex.gg/items/stone/
Stone Spear,350G,10,No,COMMON,Melee,,https://paldex.gg/items/stone-spear/
Stout Fruit,10G,1,Yes,LEGENDARY,Talent boosters,,https://paldex.gg/items/stout-fruit/
Strange Juice,"5,400G",0.2,Yes,COMMON,Drugs,,https://paldex.gg/items/strange-juice/
Stun Baton,"12,960G",10,No,COMMON,Melee,,https://paldex.gg/items/stun-baton/
Surfent Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/surfent-saddle/
Sulfur,300G,3,Yes,COMMON,Ores,,https://paldex.gg/items/sulfur/
Successful Bounty Token,10G,0,Yes,EPIC,Jewelry,,https://paldex.gg/items/successful-bounty-token/
Surfent Terra Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/surfent-terra-saddle/
Suspicious Juice,"3,120G",0.2,Yes,COMMON,Drugs,,https://paldex.gg/items/suspicious-juice/
Suzaku Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/suzaku-saddle/
Suzaku Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/suzaku-bounty-token/
Suzaku Aqua Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/suzaku-aqua-saddle/
Swee Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/swee-cap-schematic-1/
Swee Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/swee-cap/
Swee Hair,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/swee-hair/
Sweepa Bounty Token,1G,0,Yes,COMMON,Boss rewards,,https://paldex.gg/items/sweepa-bounty-token/
Sweepa Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/sweepa-saddle/
Sword Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/sword-schematic-4/
Sword Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/sword-schematic-2/
Sword Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/sword-schematic-3/
Sword,"9,550G",10,No,COMMON,Melee,,https://paldex.gg/items/sword/
Tactical Grenade Launcher Ammo,"3,970G",0.025,Yes,COMMON,Ammo,,https://paldex.gg/items/tactical-grenade-launcher-ammo/
Sword Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/sword-schematic-1/
Tactical Grenade Launcher,"2,295,540G",30,No,COMMON,Rocket launchers,,https://paldex.gg/items/tactical-grenade-launcher/
Tactical Grenade Launcher Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/tactical-grenade-launcher-schematic-2/
Tactical Grenade Launcher Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/tactical-grenade-launcher-schematic-3/
Tactical Grenade Launcher Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/tactical-grenade-launcher-schematic-1/
Tactical Grenade Launcher Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/tactical-grenade-launcher-schematic-4/
Tanzee's Assault Rifle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/tanzee-s-assault-rifle/
Tarantriss Hat,"1,000G",4,No,COMMON,Head,,https://paldex.gg/items/tarantriss-hat/
Tarantriss Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/tarantriss-saddle/
Tanzee Ignis's Assault Rifle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/tanzee-ignis-s-assault-rifle/
Terra Blade Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/terra-blade-schematic-2/
Terra Blade Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/terra-blade-schematic-1/
Terra Blade Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/terra-blade-schematic-3/
Terra Blade Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/terra-blade-schematic-4/
Tarantris Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/tarantris-bounty-token/
Terra Blade,"44,400G",10,No,COMMON,Melee,,https://paldex.gg/items/terra-blade/
Terraprisma Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/terraprisma-schematic-2/
Terra Blade Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/terra-blade-schematic/
Terraprisma Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/terraprisma-schematic-3/
Terraprisma Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/terraprisma-schematic-1/
Terraprisma Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/terraprisma-schematic/
Terraprisma,"48,000G",5,No,COMMON,Melee,,https://paldex.gg/items/terraprisma/
Tetroise Primo Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/tetroise-primo-bounty-token/
Tetroise Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/tetroise-bounty-token/
Tetroise Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/tetroise-saddle/
Tetroise Primo Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/tetroise-primo-saddle/
Terraprisma Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/terraprisma-schematic-4/
Thermal Core,"12,290G",8,Yes,COMMON,Processed,,https://paldex.gg/items/thermal-core/
Thermal Undershirt Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/thermal-undershirt-schematic/
Three Shot Bow,"1,180G",8,No,COMMON,Bows,,https://paldex.gg/items/three-shot-bow/
Tidewind Echobone,â,0,Yes,LEGENDARY,Essentials,,https://paldex.gg/items/tidewind-echobone/
Thunder Skill Fruit: All Range Thunder,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/thunder-skill-fruit-all-range-thunder/
Thermal Undershirt,"21,960G",2,No,RARE,Accessory,,https://paldex.gg/items/thermal-undershirt/
Tocotoco Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/tocotoco-cap/
Tocotoco Cap Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/tocotoco-cap-schematic-1/
Tocotoco Feather,500G,0.2,Yes,COMMON,Pal materials,,https://paldex.gg/items/tocotoco-feather/
Tomato Seeds,30G,0.05,Yes,COMMON,Pal materials,,https://paldex.gg/items/tomato-seeds/
Tocotoco's Gloves,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/tocotoco-s-gloves/
Training Crystal,10G,0.1,Yes,LEGENDARY,Level-up,,https://paldex.gg/items/training-crystal/
Training Manual (M),"1,000G",0.1,Yes,UNCOMMON,EXP items,,https://paldex.gg/items/training-manual-m/
Toxin Filtering Membrane,"5,000G",1,Yes,LEGENDARY,Pal materials,,https://paldex.gg/items/toxin-filtering-membrane/
Tomato,80G,0.5,Yes,COMMON,Produce,,https://paldex.gg/items/tomato/
Training Manual (L),"2,000G",0.1,Yes,RARE,EXP items,,https://paldex.gg/items/training-manual-l/
Tricorne Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/tricorne-schematic-1/
Treasure Map,1G,0,Yes,COMMON,Treasure maps,,https://paldex.gg/items/treasure-map/
Training Manual (XL),"3,000G",0.1,Yes,EPIC,EXP items,,https://paldex.gg/items/training-manual-xl/
Training Manual (S),100G,0.1,Yes,COMMON,EXP items,,https://paldex.gg/items/training-manual-s/
Triple Air Dash Boots,"306,600G",2,No,LEGENDARY,Accessory,,https://paldex.gg/items/triple-air-dash-boots/
Triple Jump Boots,"210,600G",2,No,EPIC,Accessory,,https://paldex.gg/items/triple-jump-boots/
Tropical Outfit Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/tropical-outfit-schematic-2/
Tropical Outfit Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/tropical-outfit-schematic-1/
Tricorne,500G,5,No,COMMON,Head,,https://paldex.gg/items/tricorne/
Tropical Outfit,"2,450G",4,No,COMMON,Body,,https://paldex.gg/items/tropical-outfit/
Tundra Outfit Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/tundra-outfit-schematic-2/
Tundra Outfit Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/tundra-outfit-schematic-1/
Tropical Outfit Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/tropical-outfit-schematic-4/
Tropical Outfit Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/tropical-outfit-schematic-3/
Tundra Outfit Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/tundra-outfit-schematic-4/
Tundra Outfit,"2,450G",4,No,COMMON,Body,,https://paldex.gg/items/tundra-outfit/
Twin Knights Bounty Token,1G,0,Yes,EPIC,Boss rewards,,https://paldex.gg/items/twin-knights-bounty-token/
Turtacle Cap,500G,4,No,COMMON,Head,,https://paldex.gg/items/turtacle-cap/
Ultimate Sphere,"12,560G",0.1,Yes,EPIC,Spheres,,https://paldex.gg/items/ultimate-sphere/
Ultra Grappling Gun,"351,600G",1,No,LEGENDARY,Grappling guns,,https://paldex.gg/items/ultra-grappling-gun/
Tundra Outfit Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/tundra-outfit-schematic-3/
Ultra Sphere,"3,300G",0.1,Yes,RARE,Spheres,,https://paldex.gg/items/ultra-sphere/
Ultra Shield,"298,560G",5,No,EPIC,Shields,,https://paldex.gg/items/ultra-shield/
Univolt Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/univolt-bounty-token/
Univolt Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/univolt-saddle/
V2 Armor,"244,320G",30,No,COMMON,Body,,https://paldex.gg/items/v2-armor/
V2 Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/v2-armor-schematic-4/
V1 Armor,"14,040G",30,No,COMMON,Body,,https://paldex.gg/items/v1-armor/
Vaelet Bounty Token,1G,0,Yes,COMMON,Boss rewards,,https://paldex.gg/items/vaelet-bounty-token/
V1 Armor Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/v1-armor-schematic-4/
Vaelet Ring Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/vaelet-ring-schematic/
Vaelet Ring,"24,480G",2,No,EPIC,Accessory,,https://paldex.gg/items/vaelet-ring/
Vanguard Charm,"103,680G",2,No,EPIC,Accessory,,https://paldex.gg/items/vanguard-charm/
Vanguard Charm Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/vanguard-charm-schematic/
Verdant Egg,10G,10,No,COMMON,Pal eggs,,https://paldex.gg/items/verdant-egg/
Vegetable Cake,"7,200G",1,Yes,RARE,Veggie dishes,,https://paldex.gg/items/vegetable-cake/
Venom Gland,300G,0.5,Yes,COMMON,Pal materials,,https://paldex.gg/items/venom-gland/
Vanwyrm Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/vanwyrm-saddle/
Vanwyrm Cryst Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/vanwyrm-cryst-saddle/
Verdash Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/verdash-bounty-token/
Victor Hat,"10,000G",7,No,LEGENDARY,Head,,https://paldex.gg/items/victor-hat/
Vital Elixir,"264,000G",1,Yes,LEGENDARY,Stat boosters,,https://paldex.gg/items/vital-elixir/
Vital Remedy,"120,000G",1,Yes,EPIC,Stat boosters,,https://paldex.gg/items/vital-remedy/
Vortex Beater Schematic 3,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/vortex-beater-schematic-3/
Vortex Beater Schematic 2,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/vortex-beater-schematic-2/
Vortex Beater Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/vortex-beater-schematic/
Vortex Beater Schematic 4,"10,000G",0,Yes,LEGENDARY,Blueprint,,https://paldex.gg/items/vortex-beater-schematic-4/
Vortex Beater Schematic 1,"10,000G",0,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/vortex-beater-schematic-1/
Wandering Merchant Charm,"103,680G",2,No,EPIC,Accessory,,https://paldex.gg/items/wandering-merchant-charm/
Vortex Beater,"46,200G",15,No,COMMON,Assault rifles,,https://paldex.gg/items/vortex-beater/
Wandering Merchant Charm Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/wandering-merchant-charm-schematic/
Warsect Terra's Belt,"80,700G",2,No,EPIC,Accessory,,https://paldex.gg/items/warsect-terra-s-belt/
Warsect Terra's Belt Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/warsect-terra-s-belt-schematic/
Warsect Bounty Token,1G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/warsect-bounty-token/
Water Awakening Crystal,"120,000G",1,Yes,EPIC,Awakening,,https://paldex.gg/items/water-awakening-crystal/
Water Grenade,"1,380G",0.1,Yes,COMMON,Thrown,,https://paldex.gg/items/water-grenade/
Water Radiant Gem,"1,000G",1,Yes,RARE,Pal materials,,https://paldex.gg/items/water-radiant-gem/
Warsect Terra Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/warsect-terra-bounty-token/
Water Skill Fruit: Aqua Burst,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/water-skill-fruit-aqua-burst/
Water Skill Fruit: Aqua Gun,"1,000G",0,Yes,UNCOMMON,Skill fruits,,https://paldex.gg/items/water-skill-fruit-aqua-gun/
Water Skill Fruit: Acid Rain,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/water-skill-fruit-acid-rain/
Water Skill Fruit: Aqua Surge,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/water-skill-fruit-aqua-surge/
Water Skill Fruit: Curtain Splash,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/water-skill-fruit-curtain-splash/
Water Skill Fruit: Bubble Blast,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/water-skill-fruit-bubble-blast/
Water Skill Fruit: Hydro Laser,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/water-skill-fruit-hydro-laser/
Water Skill Fruit: Geyser Gush,"1,500G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/water-skill-fruit-geyser-gush/
Water Skill Fruit: Hydro Jet,"1,000G",0,Yes,UNCOMMON,Skill fruits,,https://paldex.gg/items/water-skill-fruit-hydro-jet/
Water Skill Fruit: Torrential Blast,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/water-skill-fruit-torrential-blast/
Water Skill Fruit: Hydro Slicer,"5,000G",0,Yes,EPIC,Skill fruits,,https://paldex.gg/items/water-skill-fruit-hydro-slicer/
Water Support Whistle Schematic,"10,000G",0,Yes,RARE,Blueprint,,https://paldex.gg/items/water-support-whistle-schematic/
Whalaska Bounty Token,2G,0,Yes,RARE,Boss rewards,,https://paldex.gg/items/whalaska-bounty-token/
Water Skill Fruit: Splash,"3,000G",0,Yes,RARE,Skill fruits,,https://paldex.gg/items/water-skill-fruit-splash/
Water Support Whistle,"23,760G",2,No,RARE,Accessory,,https://paldex.gg/items/water-support-whistle/
Whalaska Ignis Bounty Token,2G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/whalaska-ignis-bounty-token/
Whalaska Ignis Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/whalaska-ignis-saddle/
Whalaska Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/whalaska-saddle/
Univolt Cryst Saddle,â,0,Yes,COMMON,Pal gear,,https://paldex.gg/items/univolt-cryst-saddle/
Wing Cell,"31,200G",0.025,Yes,COMMON,Other,,https://paldex.gg/items/wing-cell/
Wheat,70G,0.2,Yes,COMMON,Produce,,https://paldex.gg/items/wheat/
Wheat Seeds,20G,0.05,Yes,COMMON,Pal materials,,https://paldex.gg/items/wheat-seeds/
Wing Pack,"6,508,680G",25,No,LEGENDARY,Glider,,https://paldex.gg/items/wing-pack/
Witch Hat Schematic 1,500G,0,Yes,COMMON,Blueprint,,https://paldex.gg/items/witch-hat-schematic-1/
Wire Fence Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/wire-fence-schematic/
Witch Hat,500G,4,No,COMMON,Head,,https://paldex.gg/items/witch-hat/
Wood,12G,3,Yes,COMMON,Â,,https://paldex.gg/items/wood/
Wixen Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/wixen-bounty-token/
Wistella Bounty Token,1G,0,Yes,LEGENDARY,Boss rewards,,https://paldex.gg/items/wistella-bounty-token/
Witch's Crown,290G,7,No,LEGENDARY,Head,,https://paldex.gg/items/witch-s-crown/
Wooden Barricade Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/wooden-barricade-schematic/
Wooden Board,260G,2,Yes,COMMON,Processed,,https://paldex.gg/items/wooden-board/
Wooden Club,70G,5,No,COMMON,Melee,,https://paldex.gg/items/wooden-club/
Wool,200G,1,Yes,COMMON,Pal materials,,https://paldex.gg/items/wool/
Wumpo Botan Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/wumpo-botan-saddle/
World Tree Holy Water,"5,000G",1,Yes,RARE,Holy water,,https://paldex.gg/items/world-tree-holy-water/
Wumpo Charm,"158,040G",2,No,EPIC,Accessory,,https://paldex.gg/items/wumpo-charm/
Wumpo Charm Schematic,"10,000G",0,Yes,EPIC,Blueprint,,https://paldex.gg/items/wumpo-charm-schematic/
Wumpo Saddle,â,0,Yes,EPIC,Pal gear,,https://paldex.gg/items/wumpo-saddle/
Xenogard Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/xenogard-saddle/
Wumpo Botan Bounty Token,1G,0,Yes,UNCOMMON,Boss rewards,,https://paldex.gg/items/wumpo-botan-bounty-token/
Xenolord Saddle,â,0,Yes,LEGENDARY,Pal gear,,https://paldex.gg/items/xenolord-saddle/
Xenolord Slab,10G,1,Yes,EPIC,Other,,https://paldex.gg/items/xenolord-slab/
Xenolord Slab Fragment,10G,0.25,Yes,UNCOMMON,Blueprint,,https://paldex.gg/items/xenolord-slab-fragment/
Xenolord (Ultra) Slab Fragment,10G,0.25,Yes,RARE,Blueprint,,https://paldex.gg/items/xenolord-ultra-slab-fragment/
Xenolord's head,290G,7,No,LEGENDARY,Head,,https://paldex.gg/items/xenolord-s-head/
Yakumo Saddle,â,0,Yes,RARE,Pal gear,,https://paldex.gg/items/yakumo-saddle/
Yakumo Statue Schematic,"10,000G",0,Yes,COMMON,Blueprint,,https://paldex.gg/items/yakumo-statue-schematic/
Zoe Hat,"10,000G",7,No,LEGENDARY,Head,,https://paldex.gg/items/zoe-hat/
Zenara Hat,"10,000G",7,No,LEGENDARY,Head,,https://paldex.gg/items/zenara-hat/
Xenolord (Ultra) Slab,10G,1,Yes,LEGENDARY,Other,,https://paldex.gg/items/xenolord-ultra-slab/
